Exportaciones por Inciso Arancelario;;;;;;;;;;;;;;;;;;;;;;;;
Comercio General;;;;;;;;;;;;;;;;;;;;;;;;
Período: 2002 - 2025;;;;;;;;;;;;;;;;;;;;;;;;
-Cifras en US dólares-;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Numero de Inciso;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025 p/
92099920;0;0;0;0;0;0;909;0;910;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0 
9209992000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11245;0
92099930;0;0;0;0;0;73;1346;0;538;573;636;1133;432;0;0;0;0;0;0;0;0;0;0;0 
9209993000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;322;0;39;68
92099990;0;0;0;0;0;48550;13.087 ;57153;28079;65753;19827;46976;40214;46615;20983;0;0;0;0;0;0;0;0;0
9209999000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30960;67224;114782;48471;32430;13027;55258;2177;1528
9301200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18658;0;0
93019000;0;0;0;0;0;0;0;0;0;0;0;57880;0;0;0;0;0;0;0;0;0;0;0;0
9301900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0
93020000;0;0;0;0;0;0;1;0;0;0;0;0;0;17000;1623;0;0;0;0;0;0;0;0;0
9302000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18905;68610;0
93031000;0;0;0;2.143 ;0;0;0;0;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93032000;0;0;0;0;2 ;33.196 ;0;0;0;0;650;0;0;0;0;0;0;0;0;0;0;0;0;0
9303200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;110;0;0
93033000;0;2.268 ;1.700 ;0;5.261 ;22.344 ;35353;9126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9303300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62550;0;0;0;0;0;0
93039000;240;0;5.700 ;0;0;0;350 ;0;0;0;5.805 ;0;0;0;0;0;0;0;0;0;0;0;0;0
9303900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;890 ;0 
93040000;0;0;13 ;0;0;10 ;322 ;5 ;29.289 ;160 ;0;1.310 ;0;0;596 ;0;0;0;0;0;0;0;0;0
9304000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13 ;44.563 ;0;40 ;6.879 ;0;204.378 ;239.991 ;0 
93051000;0;302 ;0;0;0;0;0;0;0;0;0;0;0;48 ;0;0;0;0;0;0;0;0;0;0
9305100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.594 ;0;0;0;0;0;50 ;32.345 ;3.637 
9305209000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859;0;5742;0;0;0;0;0;0 
93052900;0;0;0;0;0;701;788;0;664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
93059000;200 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9305910000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.820 ;169.230 
93059900;0;6;0;0;860;0;0;0;396;0;0;68.720 ;75 ;300 ;0;0;0;0;0;0;0;0;0;0
9305990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;642 ;0;0;3 ;1.471 ;7.444 ;14 ;1.378 
93061000;0;0;113 ;245 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93062100;0;0;0;10;0;0;2926;0;3675;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
9306210000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135514;135514;11339;10889;0;29566;63631;109
93062900;0;879;6642;106356;10751;270;6435;0;4946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
9306290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60 ;2338;0;0;0;0;0;0;0
93063000;0;0;0;0;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
93063010;0;0;0;0;0;389 ;0;993 ;69;0;1.500 ;0;30;0;91 ;0;0;0;0;0;0;0;0;0
9306301000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1170;1507;312;1814;2676
93063090;0;0;0;0;0;0;0;194 ;0;5 ;528 ;0;0;33.686 ;0;0;0;0;0;0;0;0;0;0
9306309000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12 ;0;0;0;0;0;305 ;0;37 
9306900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5805;0
93070000;0;0;0;0;0;40 ;13 ;0;0;10 ;0;20 ;1.530 ;30 ;51 ;0;0;0;0;0;0;0;0;0
9307000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35 ;40 ;0;1 ;0;2.696 ;3.958 ;0;0 
94011000;0;0;0;30 ;0;90 ;0;30 ;0;405 ;60 ;0;0;70 ;425.810 ;0;0;0;0;0;0;0;0;0
9401100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325 ;0;1.506 ;24.775 ;0;0;0;0 
94012010;0;0;1.000 ;10.616 ;0;0;0;0;513 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9401201000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20 ;90 ;40 ;20 ;0;0;1.181 ;30 ;35 
94012090;90 ;1.560 ;1.853 ;2.967 ;2.815 ;35 ;3.496 ;35 ;65 ;25 ;665 ;2.108 ;1.811 ;2.993 ;4.111 ;0;0;0;0;0;0;0;0;0
9401209000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.470 ;5.224 ;1.815 ;277 ;3.603 ;5.810 ;4.092 ;3.483 ;26.521 
94013000;2.217 ;10.044 ;17.362 ;9.119 ;119.791 ;174.553 ;58.110 ;43.140 ;180.250 ;167.913 ;99.992 ;266.483 ;233.472 ;289.793 ;148.982 ;5.751 ;0;0;0;0;0;0;0;0
9401300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194.639 ;222.061 ;160.601 ;116.166 ;181.105 ;302.289 ;106.008 ;250.190 ;333.426 
9401310000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1557;64;2698;0
9401390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.568 ;77.967 ;111.761 ;99.334 
94014000;336 ;537 ;892 ;1.648 ;8.280 ;50.662 ;23.832 ;14.842 ;22.039 ;41.310 ;38.942 ;31.111 ;27.061 ;51.748 ;1.845 ;0;0;0;0;0;0;0;0;0
9401400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.971 ;28.576 ;1.805 ;15.434 ;79.663 ;30.834 ;56.828 ;56.495 ;23.608 
9401410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5649;8056;28039;21624
9401490000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.305 ;8.680 ;16.838 ;37.509 
94015000;1379;30;1702;435;305 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94015100;0;0;0;0;0;1009;175;695;34;0;4404;0;934;0;390;0;0;0;0;0;0;0;0;0 
9401520000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;27
9401530000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 ;0;0;0;0;0;27.768 ;2.515 ;0 
94015900;0;0;0;0;0;2.809 ;3.276 ;1.697 ;3.247 ;835 ;21.969 ;4.381 ;875 ;2.082 ;3.889 ;0;0;0;0;0;0;0;0;0
9401590000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.007 ;1.337 ;1.937 ;137 ;0;296 ;10.511 ;1.346 ;1.209 
94016100;364.092 ;270.215 ;338.684 ;235.120 ;222.225 ;480.773 ;827.098 ;386.427 ;460.755 ;1.136.756 ;1.585.249 ;934.345 ;660.696 ;730.141 ;1.158.310 ;101092;0;0;0;0;0;0;0;0
9401610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809.492 ;1.181.380 ;1.624.235 ;1.681.376 ;4.161.312 ;4.760.059 ;5.358.504 ;5.263.610 ;4.438.755 
94016900;22.110 ;9.912 ;73.756 ;13.525 ;37.979 ;28.762 ;91.277 ;33.623 ;126.444 ;285.744 ;530.463 ;443.616 ;18.859 ;137.403 ;327.573 ;35.376 ;0;0;0;0;0;0;0;0
9401690000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253.814 ;368.557 ;325.894 ;232.787 ;401.718 ;705.319 ;656.972 ;667.022 ;272.387 
94017100;4.121 ;2.448 ;15.753 ;17.571 ;32.536 ;87.048 ;35.360 ;28.420 ;59.959 ;45.424 ;54.463 ;79.387 ;41.658 ;89.404 ;37.402 ;9.243 ;0;0;0;0;0;0;0;0
9401710000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.248 ;163.157 ;101.935 ;290.783 ;94.461 ;342.309 ;152.212 ;352.703 ;200.256 
94017900;16.187 ;34.991 ;41.646 ;89.439 ;65.390 ;102.495 ;62.888 ;40.188 ;280.613 ;63.169 ;56.479 ;73.080 ;171.649 ;130.556 ;586.367 ;258;0;0;0;0;0;0;0;0
9401790000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171.157 ;257.920 ;109.589 ;57.685 ;353.380 ;173.100 ;129.094 ;241.917 ;207.438 
94018000;1.197.798 ;5.561.541 ;5.277.691 ;7.577.134 ;8.520.226 ;8.584.123 ;9.765.516 ;8.088.646 ;10.311.331 ;11.132.129 ;11.079.441 ;9.957.302 ;10.409.298 ;11.239.006 ;11.227.390 ;609306;0;0;0;0;0;0;0;0
9401800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.110.667 ;11.267.082 ;11.422.779 ;10.332.661 ;15.964.937 ;16.807.412 ;17.813.263 ;16.908.354 ;17.611.425 
94019000;118.031 ;82426;94.535 ;9596;17330;32659;109692;22106;20046;2749;2.815 ;7762;4.187 ;264299;406484;70;0;0;0;0;0;0;0;0
9401900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499055;632.189 ;529.601 ;760.025 ;1279437;2.704.402 ;2396414;2091537;1327863
9401910000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236840;1326;2798;968
9401990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.815 ;2.166 ;4.113 ;2.642 
94021000;3.150 ;5680;7360;19612;6532;16232;11283;15013;11205;9435;61763;39864;40675;44922;16986;1179;0;0;0;0;0;0;0;0
9402100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7947;10891;16001;9201;21842;14037;17071;28099;32235
94029010;11107;24813;4117;1800;10112;0;7995;1991;13083;3231;8229;28962;15725;32286;9007;0;0;0;0;0;0;0;0;0 
9402901000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10751;0;5150;554;7695;38.159 ;105.860 ;100.033 ;10.631 
94029020;140965;3223;74413;8562;29152;19496;234719;62434;108754;124612;70032;103276;78782;105912;154783;17237;0;0;0;0;0;0;0;0
9402902000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69126;72579;43193;8538;66990;211.585 ;246123;314852;237972
94029090;42;425;0;42;15879;408;0;55;1296;598;823;12935;182;220;8998;24147;0;0;0;0;0;0;0;0
9402909000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;5090;2484;0;3149;1009;1.565 ;6.067 ;6.211 
94031000;210558;256816;141905;245170;308620;508741;1304422;629404;843495;1246637;1475458;1692397;2175531;2115946;2522378;299971;0;0;0;0;0;0;0;0 
9403100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2355324;2493060;1880623;1511048;2463911;3296678;3127797;2881956;3661720
94032000;391900;589277;1177290;992919;1489478;1387781;1466190;1471615;1952710;2231055;2521379;2786707;3172007;2763041;3642014;224.152 ;0;0;0;0;0;0;0;0
9403200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2762142;2339387;1875499;3047035;2625346;2738670;5274365;4388130;5919989
94033000;177124;289.526 ;190.799 ;148.378 ;314356;288.714 ;260410;224.157 ;296.080 ;275.810 ;414449;288057;237166;119.849 ;172.360 ;9414;0;0;0;0;0;0;0;0
9403300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185050;28571;11404;10.246 ;263.729 ;116367;64927;232783;218099
94034000;147.406 ;195.522 ;298.069 ;366.858 ;225.445 ;534.612 ;753.488 ;905.574 ;1.667.199 ;1.544.062 ;1.276.611 ;1.152.187 ;1.309.506 ;1.332.948 ;1.378.229 ;124602;0;0;0;0;0;0;0;0
9403400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758.428 ;678.462 ;801.785 ;613.763 ;947.222 ;1.247.921 ;1.796.415 ;1.660.211 ;2.240.459 
94035000;2.284.561 ;2.125.339 ;2.586.994 ;2.864.729 ;3.700.000 ;4.784.181 ;4.513.346 ;3.062.518 ;4.238.080 ;5.887.567 ;9.333.840 ;9.041.842 ;9.718.225 ;8345446;8985231;717423;0;0;0;0;0;0;0;0
9403500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6703219;3804137;2.682.902 ;3.025.214 ;3876895;3.789.025 ;4.046.591 ;4.553.334 ;3.705.645 
94036000;7.610.778 ;8.630.089 ;8.176.885 ;6.610.263 ;8.517.223 ;7.099.562 ;7.234.634 ;3.162.663 ;5.532.588 ;4.801.169 ;3.501.917 ;2.988.411 ;4.048.443 ;4.072.262 ;4.071.909 ;136.195 ;0;0;0;0;0;0;0;0
9403600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.701.557 ;3.199.784 ;3.216.933 ;2.069.946 ;4.565.950 ;5.778.694 ;6.004.352 ;7.123.054 ;7.060.120 
94037000;7.738.519 ;3.414.258 ;3.416.093 ;3.767.682 ;4.317.942 ;5.575.872 ;3.901.562 ;2.944.951 ;3.047.433 ;3.122.837 ;3.913.813 ;3.331.443 ;3.976.217 ;3.869.947 ;4.127.799 ;307922;0;0;0;0;0;0;0;0
9403700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.611.861 ;4.125.826 ;3.872.577 ;4.903.522 ;8.592.867 ;9.069.583 ;9.633.710 ;9.906.249 ;10.631.837 
94038000;64.500 ;140.872 ;167.403 ;124.014 ;120.909 ;41 ;21 ;500 ;0;510 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94038100;0;0;0;0;0;6465;1129;300;33;14265;13152;142060;380305;209799;159025;16.857 ;0;0;0;0;0;0;0;0 
9403820000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383.732 ;55763;174546;87092;68513;28687;170;7996;500
9403830000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285 ;0;35.682 ;23.132 ;0;8.165 ;5.394 ;8.081 
94038900;0;0;0;0;0;138.846 ;238.035 ;330.519 ;511.959 ;238.329 ;326.229 ;1.384.247 ;1.706.115 ;2.351.759 ;2.085.456 ;272.577 ;0;0;0;0;0;0;0;0
9403890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.176.161 ;1.289.949 ;995.840 ;721.087 ;1.080.665 ;1.085.682 ;1.191.046 ;1.087.745 ;1.073.138 
94039010;16.172 ;26.890 ;18.529 ;40.671 ;22.493 ;91.076 ;354.936 ;102.537 ;67.451 ;109.475 ;42.499 ;64.206 ;31.194 ;30.120 ;58.096 ;3.165 ;0;0;0;0;0;0;0;0
9403901000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.113 ;64.022 ;50.499 ;21.058 ;215.595 ;20.616 ;0;0;0 
94039090;685.282 ;430.368 ;685.846 ;768.578 ;917.496 ;949.508 ;859.061 ;395.286 ;115.067 ;225.092 ;74.990 ;211.127 ;153.022 ;75.598 ;11.874 ;92;0;0;0;0;0;0;0;0
9403909000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.555 ;91.173 ;155.846 ;263.395 ;403.220 ;830.746 ;405.695 ;707.779 ;654.685 
9403910000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1463;2541;74;23686
9403990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14779;25836;31996;23766
94041000;231911;148205;160077;299591;1038029;1837739;1467861;684979;1617135;2431160;2192946;2172787;1897073;2701228;3390840;394.604 ;0;0;0;0;0;0;0;0 
9404100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4385094;6786188;5787138;5036153;8930449;5939348;4485455;3363196;1809357
94042100;1199;1520;112;225;11362;3295;71791;35575;15099;111383;584216;708630;1117517;705989;26767;0;0;0;0;0;0;0;0;0 
9404210000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.385 ;2875;55597;9458;16141;5320;1424;11004;63772
94042900;957928;749162;1375391;1963734;4466357;6149072;4566798;2390680;4652296;7384536;7562265;9551761;7689023;11062018;12793938;1.322.734 ;0;0;0;0;0;0;0;0 
9404290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.388.248 ;13368483;11065595;12748022;18890506;17583011;15101571;16751116;14754938
94043000;3328;3189;2147;2512;5388;15101;12986;319;372;5622;1366;3777;1614;2276;135131;0;0;0;0;0;0;0;0;0 
9404300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267044;945688;833423;1108181;874224;850206;1094027;488;523
9404400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.220 ;249.217 ;290.182 ;212.784 
94049000;212.250 ;762.422 ;1.010.676 ;829.681 ;1.211.461 ;1.899.195 ;2.705.297 ;2.613.919 ;2.749.476 ;3.552.753 ;4.858.607 ;6.278.069 ;5.752.709 ;5.334.015 ;6.409.782 ;311.365 ;0;0;0;0;0;0;0;0
9404900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.771.235 ;9.313.087 ;10.482.183 ;8.945.360 ;15.516.278 ;12.393.885 ;13.464.644 ;16.632.355 ;18.945.383 
94051000;85.110 ;7.582 ;0;0;0;457 ;22.244 ;120 ;250 ;2.000 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94051010;0;3324;1076;8557;4647;10336;5525;1830;3979;19505;23180;40505;17665;19274;15897;0;0;0;0;0;0;0;0;0 
9405101000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.620 ;22633;3274;1372;1107;0;0;0;0
9405102000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.698 ;31.136 ;64.368 ;47.382 ;3.164 ;0;0;0 
94051090;0;119.777 ;34.920 ;80.597 ;105.037 ;25.977 ;96.714 ;147.765 ;395.187 ;491.561 ;170.280 ;477.805 ;304.604 ;244.232 ;461.609 ;0;0;0;0;0;0;0;0;0
9405109000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395.096 ;606.005 ;503.681 ;572.276 ;763.681 ;863.300 ;603.072 ;729.516 ;880.576 
9405110000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129402;770478;595837;1010362
9405191000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92 ;232 ;0;0 
9405199000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4362;20221;15354;8852
94052000;7707;69703;85885;84885;248608;109436;175960;85382;146282;91684;77023;70265;156910;61882;105003;0;0;0;0;0;0;0;0;0
9405200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.840 ;121363;22030;27787;54938;87468;81077;66458;98628
9405210000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.746 ;1.146 ;514 ;5.144 
9405290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1182;7606;19647;16756
94053000;590;27140;32007;1451;28863;32449;447;6510;80;7855;46413;20492;75;1991;6567;0;0;0;0;0;0;0;0;0 
9405300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21349;10975;13810;55;21428;18666;81080;13509;29594
9405310000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741 ;7.718 ;22.807 ;74 
9405390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174 ;2.505 ;4.686 ;1.307 
94054010;1300;0;10386;13785;25385;29540;10546;52773;25367;28699;173511;65617;56422;100099;62987;0;0;0;0;0;0;0;0;0
9405401000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55189;35.518 ;4641;562;12372;10.617 ;5.158 ;8.509 ;1.298 
9405402000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17929;46664;894;698124;19457;390930;231768;0
94054090;7186;11002;20555;13978;17291;24836;57031;162642;81120;189451;164052;409314;170286;162240;280437;1.832 ;0;0;0;0;0;0;0;0 
9405409000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181.328 ;395749;591004;305812;624396;915155;232820;779597;2214065
9405410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.766 ;9.587 ;28.837 ;41.034 
9405420000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430370;698967;685925;583864
9405499000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29981;91239;27182;19202
94055010;135;625;2157;387;907;16702;99398;1236;546;3259;50 ;184 ;115.232 ;37.938 ;14.633 ;5910;0;0;0;0;0;0;0;0
9405501000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.977 ;33.159 ;0;3 ;130 ;692 ;243 ;1.504 ;730 
94055090;37413;6183;34.517 ;11.345 ;7.386 ;1190;2293;80 ;3818;16492;4186;8775;11770;6062;4550;0;0;0;0;0;0;0;0;0
9405509000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17463;4361;574;1375;15481;12186;4951;5289;2205
94056000;289.667 ;415.939 ;282.638 ;798.932 ;1.143.618 ;857.804 ;353.588 ;281.021 ;288.291 ;1.297.054 ;679.352 ;789.327 ;338.959 ;603.462 ;733851;132024;0;0;0;0;0;0;0;0
9405600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.309.539 ;2.052.767 ;1.115.777 ;660.202 ;1.704.101 ;1.782.134 ;1.617.017 ;1.197.512 ;940.472 
9405610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51793;71566;3959;53973
9405690000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.086 ;132.404 ;262.913 ;138.644 
94059100;65;500 ;1.057 ;2 ;75 ;609 ;3.986 ;162 ;575 ;0;0;275 ;1.312 ;500 ;195 ;0;0;0;0;0;0;0;0;0
9405910000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137 ;5.113 ;318 ;0;877 ;3.804 ;7.110 ;0;455 
94059210;4.445 ;717 ;2.595 ;1.486 ;1.955 ;84 ;8.456 ;695 ;1.718 ;4.735 ;1.053 ;2140;3.691 ;6002;4413;0;0;0;0;0;0;0;0;0
9405921000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3215;3185;3617;13810;4478;33.183 ;14071;12294;6508
94059290;7.744 ;7563;5026;40;13667;1369;14440;29300;9181;501 ;3024;3334;448;1472;3980;0;0;0;0;0;0;0;0;0
9405929000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;4;2684;1656;1249;7540;20098;22237;23657
94059900;215995;127772;26361;10321;25723;15709;21454;4431;20011;20677;25337;77071;162373;103801;183659;7102;0;0;0;0;0;0;0;0
9405990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94573;349927;78374;75800;143563;89535;121706;95956;87009
94060000;7544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94060010;0;0;0;175.728 ;0;0;50 ;15.466 ;5.020 ;20 ;9.630 ;0;8.799 ;0;0;0;0;0;0;0;0;0;0;0
94060020;0;0;0;0;0;0;0;0;0;0;23147;0;37165;12502;0;0;0;0;0;0;0;0;0;0 
94060090;2.063 ;181.150 ;241.887 ;188.882 ;597.612 ;895.553 ;200.483 ;159.529 ;451.157 ;394.233 ;78.315 ;4.307 ;101.571 ;184.255 ;800.989 ;34.318 ;0;0;0;0;0;0;0;0
9406101000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.600 ;1.050 ;3.000 ;0;0;0;0;0;0 
9406102000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.589 ;24222;18000;0;52410;0;0;0;3117
9406109000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.962 ;16.628 ;300 ;0;72.360 ;100 ;6.946 ;469 ;409 
9406201000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1945;647;0;0
9406209000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.304 ;86.221 ;77.040 
9406901000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2587;0;0;826;1092
9406902000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.107 ;6.473 ;9.480 ;7.900 ;0;0;0;0;0 
9406909000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950.700 ;618712;195942;55072;3469;103526;56162;61706;9762
95010000;3526;27909;35613;51900;38786;1341;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
95021000;93.652 ;125.260 ;154.113 ;160.319 ;551.944 ;4.731 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95029100;6703;93;5451;908;7314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 
95029900;301 ;1.800 ;1.843 ;2.406 ;9.096 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95030010;0;0;0;0;0;42249;71726;2445;36410;79038;29171;31665;23510;29579;45151;3.900 ;0;0;0;0;0;0;0;0 
9503001000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.070 ;33135;14496;9227;162712;101781;57902;88508;87616
95030021;0;0;0;0;0;520432;592079;497218;604603;786538;576022;573540;577010;392134;254736;95 ;0;0;0;0;0;0;0;0 
9503002100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363264;396671;327689;371282;1323794;458027;539667;571859;264632
95030022;0;0;0;0;0;5202;75;4220;1385;373;3312;1091;2907;1894;1128;0;0;0;0;0;0;0;0;0 
9503002200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.254 ;4138;2472;993;1;2552;28290;1300;543
95030029;0;0;0;0;0;8250;49;939;2884;0;3353;20;7;62;30;0;0;0;0;0;0;0;0;0 
9503002900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;528;2450;802;6;22030;2048;35876;12965
95030031;0;0;0;0;0;1226;0;765;0;0;231;0;0;28;0;0;0;0;0;0;0;0;0;0 
9503003100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660;91;106;0;1;31;95;0
95030032;0;0;0;0;0;108873;26947;125;0;45;1512;3472;1331;7120;29;0;0;0;0;0;0;0;0;0 
